Company Name,Year,Region,Note,Timestamp,Sentence,word_count,prob_env,prob_soc,prob_gov,env_flag,soc_flag,gov_flag,ESG_multilabel,sentence_id,specificity_short_reason_pred,corporate_relevance_pred,specificity_tier_pred,custom_id,sent_label,is_corporate_tier1plus,is_corporate_tier2plus,is_tier2plus,is_tier1plus,tier_if_corp_t1p,tier_if_t1p_allrelevance,is_corp_t1p_positive,is_corp_t1p_negative
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Lastly, our environmental stewardship includes our operational carbon footprint.",9,0.9989582300186156,0.0001335144042968,0.0007535219192504,1,0,0,E,env_475,"Corporate 'our environmental stewardship includes our operational carbon footprint' is a general stewardship statement with no metric or named program, so Tier 1.",Corporate,1,specificity_env_full_460_479,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Even though our contribution to greenhouse gas (GHG) emissions is comparatively small, we have adopted science–based emissions reduction goals.",19,0.9870761036872864,0.0001238584518432,0.0015307068824768,1,0,0,E,env_476,"Corporate 'we have adopted science-based emissions reduction goals' is a named framework/commitment without a number in the sentence, so Tier 2.",Corporate,2,specificity_env_full_460_479,positive,True,True,True,True,2.0,2.0,True,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"At the end of 2019, we achieved the first of two goals by reducing emissions 22% from a 2016 baseline, exceeding our goal of 20% 20 by 2025.",28,0.987086296081543,0.0001311302185058,0.0012545585632324,1,0,0,E,env_477,"Corporate 'reducing emissions 22% from a 2016 baseline' and 'goal of 20% by 2025' contain explicit quantified targets/results, so Tier 3.",Corporate,3,specificity_env_full_460_479,positive,True,True,True,True,3.0,3.0,True,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Our second long–term goal is to reduce GHG emissions 40% by 2035, which is expected to result in the reduction of nearly 45,000 metric tons of CO2 equivalent per year.",30,0.989690899848938,0.0001384019851684,0.0013403892517089,1,0,0,E,env_478,"Corporate 'reduce GHG emissions 40% by 2035' and 'nearly 45,000 metric tons of CO2 equivalent per year' are quantified goals/impact, so Tier 3.",Corporate,3,specificity_env_full_460_479,positive,True,True,True,True,3.0,3.0,True,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Our goals are aligned with the two–degree Celsius target outlined in the Paris Climate Agreement, as well as the quantitatively supported science–based standards methodology of the United Nations Environmental Program.",30,0.9894925355911256,0.0001428127288818,0.001354157924652,1,0,0,E,env_479,"Corporate 'Our goals are aligned with the two-degree Celsius target' and the UN Environmental Program methodology names a specific framework/standard, but no figure beyond the named target, so Tier 2.",Corporate,2,specificity_env_full_460_479,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"While these actions demonstrate our strong commitment to helping society with a realistic transition to a net–zero economy, as a company we cannot ourselves make open–ended climate change pledges with uncertain, unknowable or unrealistic objectives.",35,0.9915329813957214,0.0008632540702819,0.0040475130081176,1,0,0,E,env_480,"Rule 3: main clause is a corporate commitment to helping society with a net-zero transition, but the pledge language is vague and unquantified, so Tier 1.",Corporate,1,specificity_env_full_480_499,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,This includes some of the net–zero pledges that others have joined.,11,0.9971826076507568,0.0002235770225524,0.0012875795364379,1,0,0,E,env_481,"Rule 1/2: 'net-zero pledges' are genuine ESG content, but 'others have joined' names no company action or metric, so it stays vague.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"We are committed to supporting the transition to a net–zero economy, but we will not make pledges that can’t be met, including pledges that, for example, would require us to measure the GHG emissions of our insureds or the companies in which we invest.",44,0.9905515909194946,0.0004358887672424,0.0064452290534973,1,0,0,E,env_482,"Rule 1/3: 'We are committed' makes this a corporate commitment to the net-zero transition, but there is no number or named program, only unquantified pledge language.",Corporate,1,specificity_env_full_480_499,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Instead, we believe that real actions — not hollow pledges — provide the best measure of our commitment to a net–zero future.",22,0.9994112253189088,0.0012703537940979,0.0071557164192199,1,0,0,E,env_483,Rule 1: 'real actions' versus 'hollow pledges' is boilerplate ESG commitment language with no metric or named initiative.,Corporate,1,specificity_env_full_480_499,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"Leadership in a divided America The world’s ability to meet the challenges of climate change, catastrophic cyber threats, economic and social inequality, and the other great issues we face today, including the state of relations between democratic and authoritarian nations, is directly connected to the quality of our government and political leadership.",52,0.9897211194038392,0.4920769333839416,0.0045080184936523,1,0,0,E,env_484,"Rule 4: the sentence is about external world challenges like climate change and cyber threats, with no firm actor, so it is contextual and only broadly ESG-related.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2021,N. America,Chairman and CEO Letter to Shareholders,25/10/2025 23:43:43,"We are in the throes of a damaging historical retreat from promoting our vision of the world, and it will hurt our quality of life at home.",27,0.6772350072860718,0.9930972456932068,0.0013170838356018,1,1,0,"E,S",env_485,"Rule 4: 'historical retreat' and 'quality of life' describe external societal conditions, not the company's own action, and remain vague ESG framing.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"The war in Ukraine has exacerbated global food and Bermuda/Canada 6% United States 61% energy insecurity and generated spillover social, economic and security pressures across Europe.",26,0.8916469216346741,0.0001612901687622,0.0010949373245239,1,0,0,E,env_486,"Rule 4: the war in Ukraine is an external event causing food and energy insecurity, so this is contextual; no specific ESG metric is given.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Amid these shifts, energy markets are reordering in ways that benefit the U.S. “ At our core, we are first an underwriting company, dedicated to the art and science of taking risk.”",32,0.8315749764442444,0.0001795887947082,0.0016474723815917,1,0,0,E,env_487,"Rule 4: the first clause on energy markets is contextual, but the dominant quoted clause is 'we are first an underwriting company,' which is corporate self-description rather than ESG, so the ESG content is only contextual and vague.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,Underwriting outperformance in another active CAT year Last year was another active year in terms of natural catastrophes (CATs) and one of the costliest on record for the insurance industry.,30,0.919568657875061,0.0001770853996276,0.0009987950325012,1,0,0,E,env_488,"Rule 4: 'another active CAT year' and 'one of the costliest on record for the insurance industry' are external catastrophe conditions, with no company ESG claim.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Exacerbated by climate change and urbanization, the industry and society face a growing frequency of costly CATs.",17,0.99055016040802,0.0001208782196044,0.0011125206947326,1,0,0,E,env_489,"Rule 4: climate change and urbanization are external drivers of growing CAT frequency, so this is contextual ESG commentary without a metric.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"It’s part of the new normal — every season of the year is a major CAT season, punctuated by extremes in temperature from hot to cold, moisture from rain and flooding to drought, fire and wind.",36,0.986446499824524,0.0001962780952453,0.0013010501861572,1,0,0,E,env_490,"Rule 4: 'every season... is a major CAT season' describes external catastrophe patterns, not company conduct, and is unquantified.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"At the same time, the loss-cost environment has hardly been benign given inflationary pressures, economic and social, and the impacts of climate change.",23,0.9905765056610109,0.0001760125160217,0.0011693835258483,1,0,0,E,env_491,"Rule 4: the 'loss-cost environment' is driven by inflation and climate impacts, which are external conditions; no firm action or number appears.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Given the realities of climate change and the increasing values at risk due to growing urbanization, I doubt these conditions are going away anytime soon.",25,0.9887588024139404,0.0001232624053955,0.0012317299842834,1,0,0,E,env_492,"Rule 4: climate change and urbanization are external realities increasing values at risk, making this contextual and vague.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Climate change is driving insurers to send price signals about the consequences, and that may ultimately contribute to individual behavior in terms of where people choose to live and where businesses choose to locate.",34,0.9892249703407288,0.0001818537712097,0.0013076663017272,1,0,0,E,env_493,"Rule 4: 'Climate change is driving insurers' is an industry-level external effect, not the company's own action, and there is no metric.",Contextual,1,specificity_env_full_480_499,neutral,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,There is a cost associated with living in extreme CAT-prone areas.,11,0.9992582201957704,0.0001542568206787,0.0012242197990417,1,0,0,E,env_494,"Rule 4: this is a general statement about the cost of living in CAT-prone areas, an external contextual claim with no company actor.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Complementing our Major Accounts team, Chubb Bermuda rounds out large global insurance programs for companies in industries such as pharmaceuticals and energy that are exposed to class action litigation-related claims and other legal exposures.",34,0.6338887214660645,0.0001296997070312,0.0012060403823852,1,0,0,E,env_495,"Rule 6: 'Chubb Bermuda rounds out large global insurance programs' is a corporate business-line description, but 'industries such as pharmaceuticals and energy' is just customer context, so the sentence is corporate and unquantified.",Corporate,1,specificity_env_full_480_499,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"With about 20% market share and 88 million acres insured, Chubb is the #1 provider of multi-peril crop insurance in America through our Rain and Hail affiliate, founded in 1919.",30,0.76356440782547,0.0001319646835327,0.0010610222816467,1,0,0,E,env_496,Rule 3: 'about 20% market share' and '88 million acres insured' are specific verifiable figures tied to the company's crop insurance business.,Corporate,3,specificity_env_full_480_499,positive,True,True,True,True,3.0,3.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Crop insurance is a CAT-like business, vulnerable to weather volatility, and we produced reasonably good financial results in below-average crop conditions.",21,0.9123544096946716,0.0001429319381713,0.0010799169540405,1,0,0,E,env_497,"Rule 4: 'Crop insurance is a CAT-like business' and 'weather volatility' describe an external risk environment, while the financial-results phrase is not ESG content.",Contextual,1,specificity_env_full_480_499,positive,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Crop insurance is a public-private partnership with the U.S. government, and we operate a sophisticated, highly automated, data-rich business with skilled professionals, most of whom come from an agricultural background.",30,0.7456612586975098,0.0001937747001647,0.0009667873382568,1,0,0,E,env_498,"Rule 6: 'Crop insurance is a public-private partnership with the U.S. government' names a specific business structure, but no number is given.",Corporate,2,specificity_env_full_480_499,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"While numerous risks are driving a rise in loss costs, three stand out: 1) CPI inflation-driven expenses such as auto repairs, building supplies and labor, which are driving property or physical asset costs; 2) social-, medicaland litigation-related expenses, which are driving liability costs; and 3) climatedriven costs from natural perils such as hurricanes, flooding and wildfires.",56,0.99700266122818,0.0001819729804992,0.0008754134178161,1,0,0,E,env_499,"Rule 4: the sentence lists external drivers of loss costs, including climate-driven hurricanes, flooding and wildfires, so it is contextual; the list is descriptive but unquantified.",Contextual,1,specificity_env_full_480_499,negative,False,False,False,True,,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Supporting the transition to a net-zero future As an insurer, our business is to provide protection to our insureds, which includes supporting their resilience against the threat of a changing climate.",31,0.994592010974884,0.00017911195755,0.0016685128211975,1,0,0,E,env_500,"Rule 1/3: 'supporting their resilience against the threat of a changing climate' is genuine ESG language, but it is framed as our business purpose, so Corporate; no metric or named program, so Tier 1.",Corporate,1,specificity_env_full_500_519,positive,True,False,False,True,1.0,1.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,We have an objective to help society make an orderly transition to a net-zero economy in a responsible way that does not sacrifice our energy security needs.,27,0.9853944778442384,0.0001959204673767,0.0022414922714233,1,0,0,E,env_501,"Rule 3: 'help society make an orderly transition to a net-zero economy' is the main clause and intended beneficiary language, so genuine Corporate ESG; no number or named initiative, so Tier 1.",Corporate,1,specificity_env_full_500_519,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"We are serious about being a leader in sustainability and continue to demonstrate our commitment with realistic, tangible actions rather than make hollow net-zero pledges that are, in my judgment, little more than greenwashing.",34,0.9909173846244812,0.7962601184844971,0.008059799671173,1,1,0,"E,S",env_502,"Rule 3: 'being a leader in sustainability' and 'net-zero pledges' are boilerplate ESG commitments, but there is no verifiable metric or named program, so Tier 1.",Corporate,1,specificity_env_full_500_519,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"We appointed an expert in environmental and global climate issues as global climate officer to lead our climaterelated strategies, including business and public policy initiatives.",25,0.9892772436141968,0.0001460313796997,0.7456347942352295,1,0,1,"E,G",env_503,"Rule 2: appointing a 'global climate officer' to lead 'climate-related strategies' is a named corporate role and strategy, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"In January 2023, we launched a new climate- focused division, Chubb Climate+, that brings together our extensive technical capabilities in underwriting and risk engineering to support businesses engaged in developing or employing new technologies and processes to reduce dependence on carbon.",41,0.988097071647644,0.0001548528671264,0.0019572973251342,1,0,0,E,env_504,"Rule 6: 'launched a new climate-focused division, Chubb Climate+' names a specific business line and date, so Corporate and Tier 2.",Corporate,2,specificity_env_full_500_519,positive,True,True,True,True,2.0,2.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"The business presents opportunities to expand our underwriting in carbon capture, hydrogen, electric vehicle (EV) charging stations, and industrial battery storage systems that allow clean energy producers (e.g., wind and solar) to store energy for efficient distribution.",37,0.9926458597183228,0.0001304149627685,0.0013659596443176,1,0,0,E,env_505,"Rule 6: underwriting in 'carbon capture, hydrogen, EV charging stations, and industrial battery storage systems' names specific ESG business activities, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,positive,True,True,True,True,2.0,2.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Chubb is already a leading provider of many of these products and services, and in 2022 wrote more than $675 million in premium revenue related to businesses engaged in carbon reduction.",31,0.97712641954422,0.0001757740974426,0.0013555884361267,1,0,0,E,env_506,"Rule 3/6: 'in 2022 wrote more than $675 million in premium revenue related to businesses engaged in carbon reduction' is a quantified corporate ESG claim, so Corporate Tier 3.",Corporate,3,specificity_env_full_500_519,positive,True,True,True,True,3.0,3.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"A recently announced major effort is the development and introduction of another industry first: carbon-reduction and sustainability-based underwriting criteria to assess oil and gas extraction projects that encourage our clients to limit carbon emissions, or we won’t take their risk.",40,0.9777596592903136,0.0006078481674194,0.0077189803123474,1,0,0,E,env_507,"Rule 6: 'carbon-reduction and sustainability-based underwriting criteria' for oil and gas projects names a specific underwriting framework, and the sentence includes no numeric measure, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"We are specifically focused on the capture or reduction of methane, a byproduct of oil and gas production that can be effectively managed through the adoption of controls and technologies to eliminate routine venting and flaring.",36,0.992377519607544,0.0001441240310668,0.0013925433158874,1,0,0,E,env_508,"Rule 1/6: focusing on 'capture or reduction of methane' and eliminating 'routine venting and flaring' is a concrete environmental business activity, but no metric is given, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,We are also focused on limiting underwriting of oil and gas extraction in globally recognized conservation areas.,17,0.998648464679718,0.0001192092895507,0.0009176731109619,1,0,0,E,env_509,"Rule 6: 'limiting underwriting of oil and gas extraction in globally recognized conservation areas' is a specific underwriting restriction, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,These efforts go far beyond our existing selfimposed underwriting and investing limits on coal and tar sands.,17,0.9993166923522948,0.000120997428894,0.0007534027099609,1,0,0,E,env_510,"Rule 1: 'self-imposed underwriting and investing limits on coal and tar sands' is a concrete ESG policy, but no number or named program appears, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,The Chubb Charitable Foundation continues to demonstrate our philanthropic support of a net- zero economy through a range of environmental causes.,21,0.9807257056236268,0.990134060382843,0.0016590356826782,1,1,0,"E,S",env_511,"Rule 3: the 'Chubb Charitable Foundation' supporting a 'net-zero economy' through environmental causes is a corporate philanthropic ESG claim, but it is vague and unquantified, so Tier 1.",Corporate,1,specificity_env_full_500_519,positive,True,False,False,True,1.0,1.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"In 2022, the Foundation approved a grant to The Conservation Fund (TCF) to grow the Chubb Land Legacy Revolving Fund.",20,0.98455148935318,0.0001248121261596,0.0007449984550476,1,0,0,E,env_512,"Rule 2: 'approved a grant to The Conservation Fund to grow the Chubb Land Legacy Revolving Fund' names a specific fund and partner, but no amount is stated, so Corporate Tier 2.",Corporate,2,specificity_env_full_500_519,positive,True,True,True,True,2.0,2.0,True,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"With this additional funding, TCF can protect “ We have an objective to help society make an orderly transition to a net-zero economy in a responsible way that does not sacrifice our energy security needs.”",35,0.9814153909683228,0.0005733966827392,0.0017699599266052,1,0,0,E,env_513,"Rule 4: the sentence is dominated by 'With this additional funding, TCF can protect 17 more acres of biosensitive lands,' which is a quantified contextual conservation claim, so Contextual Tier 3.",Contextual,3,specificity_env_full_500_519,positive,False,False,True,True,,3.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,17 more acres of biosensitive lands across the U.S. that are important to wildlife and support resilience and restoration projects that aid in the recovery of damaged ecosystems.,28,0.9602941274642944,0.0001378059387207,0.0014262199401855,1,0,0,E,env_514,"Rule 3: '17 more acres of biosensitive lands' is a quantified environmental conservation claim, so Contextual Tier 3.",Contextual,3,specificity_env_full_500_519,positive,False,False,True,True,,3.0,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,China is not 10 feet tall and will not rise on a linear trajectory.,14,0.9571125507354736,0.000116229057312,0.0030688047409057,1,0,0,E,env_515,"Rule 0: 'China is not 10 feet tall and will not rise on a linear trajectory' is geopolitical/macro commentary with no ESG content surviving the delete-test, so Tier 0.",Contextual,0,specificity_env_full_500_519,neutral,False,False,False,False,,,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"The United States maintains fundamental advantages over China, including its global network of alliances and partnerships, benign borders, a rule-oflaw system, a market-based economy, a culture of innovation, abundant natural resources, and a tradition of attracting the best and brightest.",40,0.7560431361198425,0.0002169013023376,0.0065873265266418,1,0,0,E,env_516,"Rule 0: 'abundant natural resources' is a country-advantage macro statement, not environmental ESG disclosure, so Tier 0.",Contextual,0,specificity_env_full_500_519,positive,False,False,False,False,,,False,False
Chubb,2022,N. America,Chairman and CEO Letter to Shareholders ,26/10/2025 10:17:50,"Both countries also will be compelled by self-interest to trade and to coordinate on global threats, such as climate change and public health.",23,0.9974868297576904,0.0001207590103149,0.0018333196640014,1,0,0,E,env_517,"Rule 4: 'global threats, such as climate change and public health' is contextual external-risk language with no firm actor, so Contextual; it is vague and unquantified, so Tier 1.",Contextual,1,specificity_env_full_500_519,neutral,False,False,False,True,,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,Another year of underwriting outperformance Last year was another above-average year in the U.S. and around the globe in terms of natural catastrophes (CATs) and one of the costliest on record for the insurance industry.,35,0.9731100797653198,0.0001797080039978,0.0010655522346496,1,0,0,E,env_518,"Rule 4: 'natural catastrophes (CATs)' and 'one of the costliest on record for the insurance industry' describe external industry conditions, not the firm's own action, so Contextual; no specific figure is given, so Tier 1.",Contextual,1,specificity_env_full_500_519,negative,False,False,False,True,,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"A frequency of severe convective storms, e.g., tornadoes and thunderstorms, accounted for $60 billion of industry losses – an alltime high.",21,0.9644771814346312,0.0001305341720581,0.0009809732437133,1,0,0,E,env_519,"Rule 3: 'accounted for $60 billion of industry losses' is a quantified external catastrophe statistic, so Contextual Tier 3.",Contextual,3,specificity_env_full_500_519,negative,False,False,True,True,,3.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Exacerbated by climate change and urbanization, the industry and society face a growing frequency of costly CATs from a variety of perils.",22,0.9859593510627748,0.0001479387283325,0.0012851953506469,1,0,0,E,env_520,"Contextual industry-and-society climate-risk statement; no firm actor, and 'climate change' survives the delete-test as external trend, so Tier 1 per vague contextual ESG.",Contextual,1,specificity_env_full_520_539,negative,False,False,False,True,,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Lately, we have forever chemicals, responsibility for climate change and climate disclosures, and cyber-related privacy exposures, to name a few.",20,0.9870511293411256,0.000236690044403,0.0237173438072204,1,0,0,E,env_521,"Corporate list of ESG-related exposures ('forever chemicals,' 'climate disclosures,' 'cyber-related privacy exposures'); genuine topic but no metric or named program, so Tier 1.",Corporate,1,specificity_env_full_520_539,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"We are the #1 insurer for large corporations, #2 for middle market companies, a top excess and surplus lines (E&S) writer, and the largest crop insurer in America.",28,0.861936628818512,0.0001324415206909,0.0011508464813232,1,0,0,E,env_522,"Corporate self-description of market positions (#1, #2, largest); no ESG content survives the delete-test, so Tier 0.",Corporate,0,specificity_env_full_520_539,neutral,False,False,False,False,,,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"With the growing impact of climate change, Our intrinsic value is substantially higher than our current share price, and the beauty: That’s intrinsic value at a moment in time.",29,0.9889510273933412,0.0001311302185058,0.0013650059700012,1,0,0,E,env_523,"Mixed clause with a contextual climate-change mention, but the main claim is about intrinsic value/share price; the climate phrase is subordinate and vague, so Contextual Tier 1.",Contextual,1,specificity_env_full_520_539,neutral,False,False,False,True,,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Threats are growing, and the environment is becoming more complex.",10,0.9791961312294006,0.0001372098922729,0.0016002058982849,1,0,0,E,env_524,"Generic external-condition wording ('the environment is becoming more complex') is business-macro boilerplate; after deleting 'environment,' nothing ESG remains, so Tier 0.",Contextual,0,specificity_env_full_520_539,neutral,False,False,False,False,,,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Rain and Hail: a terrific company run by great people Returning to our North America business results, last year was another below-average year for our multi-peril crop insurance business, where Chubb is the #1 writer in America through our Rain and Hail affiliate, a terrific company run by great people providing a valuable service to American farmers.",57,0.8165939450263977,0.0009608268737792,0.0009090900421142,1,0,0,E,env_525,"Corporate discussion of Chubb's North America crop insurance business and Rain and Hail affiliate; named business line but no ESG metric, so Tier 2.",Corporate,2,specificity_env_full_520_539,positive,True,True,True,True,2.0,2.0,True,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Crop insurance is a CAT-like business, by its nature vulnerable to weather volatility, but with very good risk-reward dynamics.",19,0.8876188397407532,0.0001341104507446,0.0011981725692749,1,0,0,E,env_526,"Named business line 'Crop insurance' tied to weather volatility; specific checkable underwriting activity with no number, so Tier 2.",Corporate,2,specificity_env_full_520_539,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Remember, affluent people want to live in beautiful places in sight of nature that are often more exposed to catastrophes.",20,0.9990142583847046,0.0003032684326171,0.0031268000602722,1,0,0,E,env_527,"Contextual catastrophe-risk observation about affluent people living in places exposed to catastrophes; no firm actor and no metric, so Tier 1.",Contextual,1,specificity_env_full_520_539,neutral,False,False,False,True,,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,Teams of Chubb engineers provide advice and services to help clients be more resilient against the threats of climate change.,20,0.9941198825836182,0.0001195669174194,0.0016033053398132,1,0,0,E,env_528,"Corporate action by 'Teams of Chubb engineers' providing resilience advice against climate-change threats; genuine ESG claim but no metric or named program, so Tier 1.",Corporate,1,specificity_env_full_520_539,neutral,True,False,False,True,1.0,1.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"Home evaluation services utilize innovative technology, such as water leak detection systems, to prevent losses.",15,0.8717125058174133,0.0001134872436523,0.00190931558609,1,0,0,E,env_529,"Corporate home evaluation services using 'water leak detection systems'; specific technology/business practice with no number, so Tier 2.",Corporate,2,specificity_env_full_520_539,neutral,True,True,True,True,2.0,2.0,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,"It is one of those technologies, like the steam engine, that emerge and usher in a historic period of change.",20,0.8890199065208435,0.0001195669174194,0.0016418099403381,1,0,0,E,env_530,"Historical-change analogy ('like the steam engine') with no ESG content surviving the delete-test, so Tier 0.",Contextual,0,specificity_env_full_520_539,neutral,False,False,False,False,,,False,False
Chubb,2023,N. America,Chairman and CEO Letter to Shareholders,26/10/2025 10:23:33,Responsibly insuring the transition to a net-zero economy Protecting our insureds includes supporting their resilience against the threat of a changing climate.,22,0.9945200085639954,0.0001577138900756,0.0021912455558776,1,0,0,E,env_531,"Corporate commitment to 'responsibly insuring the transition to a net-zero economy' and protecting insureds against a changing climate; genuine ESG framing but no metric, so Tier 1.",Corporate,1,specificity_env_full_520_539,positive,True,False,False,True,1.0,1.0,True,False
